source,target,weight
5o3o,8q9g,1.3985329273068292
5o3o,8q9h,1.3587222812588877
5o3o,8q9i,1.594705313188358
5o3o,8q9j,1.5482130103098644
5o3o,8q9k,0.582183591311991
5o3o,8q9l,1.5486701546733674
5o3o,8q9m,1.1816364007909894
5o3o,8q9o,1.1771464731598682
5o3o,8qcp,1.0607027363401507
5o3o,8qcr,0.6458155185868616
5o3o,8qjj,0.96201683118341
5o3o,8seh,1.2078886883789348
5o3o,8sei,1.2114762610398233
5o3o,8uq7,1.197870965877834
5o3o,8zwl,0.8869018938660533
5o3o,8zwm,0.9814714857018334
5o3o,8zx6,1.2356907088048252
5o3o,9b4l,0.8079656723706778
5o3o,9b4m,0.9670108852663262
5o3o,9b4n,0.6303599863688456
5o3o,9b4o,1.0305802149912378
5o3o,9bbl,1.2692617814272613
5o3o,9bbm,0.9136062895508708
5o3o,9bxi,0.907052475507834
5o3o,9bxo,0.8801549493371967
5o3o,9bxq,0.6821833330845626
5o3o,9bxr,0.9107646570567395
5o3o,9cgx,0.9328287785282916
5o3o,9cgz,1.286024550825735
5o3o,9czi,1.1799546874934774
5o3o,9czl,1.268202678837219
5o3o,9eo7,1.0073067736451127
5o3o,9eo9,0.7274825654965972
5o3o,9eoe,0.9339369451014374
5o3o,9eog,1.0215868716668532
5o3o,9eoh,1.0144529122434576
5o3o,9erm,0.9942273297360801
5o3o,9ern,0.9428233781685067
5o3o,9ero,0.9953069626720078
5o3o,9fh6,1.4014783674195335
5o3o,9h5g,0.9317965004108328
5o3o,9h5j,1.2845787925059282
5o3o,9hbb,1.192240108935055
5o3o,9o6v,1.0689832819997185
5o3o,9o6w,1.069969329646768
5o3o,9o6x,1.0907050605198054
5o3o,9o6y,1.0979690751516797
5o3o,9o6z,0.7642974398981088
5o3o,9o76,1.1068053009203038
5o3o,9o79,1.1105818491256438
5o3o,9o7b,0.9186117013045052
5o3o,9o7c,1.1390040510441417
5o3o,9pgo,1.572000220487093
5o3o,9r2f,0.6018545094551796
5o3o,9shs,1.1705064471753728
5o3o,9tzx,0.8961260224346648
5o3t,10kr,1.0533877233152182
5o3t,5o3l,0.5896672800176582
5o3t,5o3o,0.6891026638144025
5o3t,6hre,0.7544171615482438
5o3t,6hrf,1.0474334446197562
5o3t,6nwp,1.000499775683141
5o3t,6nwq,0.18421674723470444
5o3t,6vhl,0.31604784013830944
5o3t,6vi3,0.7235703587830384
5o3t,7mkf,0.8383415018185385
5o3t,7mkg,1.0319264394380219
5o3t,7mkh,0.32833930608164563
5o3t,7nrq,0.695497518076502
5o3t,7nrs,1.0281568981703628
5o3t,7nrt,0.9062709235224325
5o3t,7nrv,0.40064619361181064
5o3t,7nrx,0.9711995931715981
5o3t,7qjv,1.1083355233627152
5o3t,7qjw,0.7359811192875572
5o3t,7qjx,0.5218914687783057
5o3t,7qjy,0.6863648092831287
5o3t,7qjz,0.8361957322258563
5o3t,7qk1,0.6867106880838222
5o3t,7qk2,0.7400045028433344
5o3t,7qk5,0.6258057958993769
5o3t,7qki,0.4175870269288053
5o3t,7qkj,0.7032812098680346
5o3t,7qkk,0.5280049642384872
5o3t,7qkl,0.5388656719048436
5o3t,7qku,0.7200625171269687
5o3t,7qkv,0.5756172872620006
5o3t,7qkx,1.2887197557450762
5o3t,7ql0,1.0254086004535534
5o3t,7ql1,1.0432585696496894
5o3t,7ql3,0.4385826302793848
5o3t,7ql4,0.7025268635740571
5o3t,7r4t,0.7546111656553267
5o3t,7r5h,0.5218486407039326
5o3t,7upe,0.3443080130306109
5o3t,7upf,0.3414294086658476
5o3t,7upg,0.21521240704787464
5o3t,8azu,0.2257073584304936
5o3t,8bgs,0.4853388227563685
5o3t,8bgv,0.6279522154884244
5o3t,8byn,1.055847036976614
5o3t,8caq,1.017740756795623
5o3t,8cax,0.3546790653995589
5o3t,8fug,1.0534050623025313
5o3t,8ore,0.8974783038533053
5o3t,8ot6,1.016209720286208
5o3t,8ot9,0.6216502720649818
5o3t,8otc,0.405800221424227
5o3t,8otg,0.852837386638433
5o3t,8oth,0.5441482200466757
5o3t,8oti,1.0205127793051763
5o3t,8otj,0.46722417567025304
5o3t,8q27,0.8019203041817379
5o3t,8q2j,0.8274908617963959
5o3t,8q2k,0.5225912435002348
5o3t,8q2l,0.8691208491055045
5o3t,8q7f,0.7415066232467109
5o3t,8q7l,0.6058385193365068
5o3t,8q7m,0.7908195205401892
5o3t,8q7p,1.1877629712657547
5o3t,8q7t,0.7149020955764329
5o3t,8q88,0.6948311575444512
5o3t,8q8c,0.7988895592445728
5o3t,8q8d,0.6406011835970757
5o3t,8q8e,0.7801310539102033
5o3t,8q8f,0.5620764044078236
5o3t,8q8l,0.6869844975056981
5o3t,8q8m,0.6249678541226454
5o3t,8q8r,0.7626649590772632
5o3t,8q8s,0.4137242264601196
5o3t,8q8u,0.5095266583281851
5o3t,8q8v,0.3967042793017209
5o3t,8q8w,0.7345106468645364
5o3t,8q8x,0.7951524755807734
5o3t,8q8y,0.9878633640446951
5o3t,8q8z,0.5594816531744752
5o3t,8q97,0.623459104524805
5o3t,8q98,0.2799269892350062
5o3t,8q99,0.452265331917177
5o3t,8q9a,0.7307342737727078
5o3t,8q9b,0.5871148447959029
5o3t,8q9c,0.8699553896310219
5o3t,8q9d,0.7936396644471729
5o3t,8q9e,0.6442438538824824
5o3t,8q9f,0.7590663099056056
5o3t,8q9g,1.2206862187885155
5o3t,8q9h,1.1431649673299877
5o3t,8q9i,1.2844304112270237
5o3t,8q9j,0.9510787555547997
5o3t,8q9k,0.46743797966487727
5o3t,8q9l,1.2032867711986577
5o3t,8q9m,1.0443982962120806
5o3t,8q9o,1.0214042530057161
5o3t,8qcp,0.5511913444770385
5o3t,8qcr,0.4119516651767685
5o3t,8qjj,0.6359778413256814
5o3t,8seh,1.0142238113977675
5o3t,8sei,1.2176526194439772
5o3t,8uq7,0.752021043068677
5o3t,8zwl,0.6362768462151445
5o3t,8zwm,1.3854266196014502
5o3t,8zx6,0.41919851096382105
5o3t,9b4l,0.41770355672288045
5o3t,9b4m,0.5342012065592228
5o3t,9b4n,0.749802310293006
5o3t,9b4o,0.8626126419023867
5o3t,9bbl,1.0454124696366818
5o3t,9bbm,0.6306983106037608
5o3t,9bxi,0.8006969058682181
5o3t,9bxo,1.2007778539461849
5o3t,9bxq,1.0320182547652892
5o3t,9bxr,0.4991924261517243
5o3t,9cgx,0.8657126423529562
5o3t,9cgz,1.0135667221289844
5o3t,9czi,0.8757226320704206
5o3t,9czl,0.8292515419943347
5o3t,9eo7,0.7497515597859277
5o3t,9eo9,0.7620963479601682
5o3t,9eoe,1.0391471799905059
5o3t,9eog,0.6473661969403718
5o3t,9eoh,0.7629946810520843
5o3t,9erm,0.922470455934089
5o3t,9ern,0.6582183354874743
5o3t,9ero,1.1606082085676597
5o3t,9fh6,1.0004647755369869
5o3t,9h5g,1.0933988455739476
5o3t,9h5j,1.0483684972069358
5o3t,9hbb,0.9751197372607233
5o3t,9o6v,0.4463900894693108
5o3t,9o6w,0.621166683202986
5o3t,9o6x,0.9453348051073703
5o3t,9o6y,0.720629775810335
5o3t,9o6z,0.7790597019323275
5o3t,9o76,0.8537919933102515
5o3t,9o79,0.5023664361846013
5o3t,9o7b,0.823610673922006
5o3t,9o7c,0.8997578647062034
5o3t,9pgo,0.8449163370702026
5o3t,9r2f,0.8481166664792582
5o3t,9shs,0.9623329049219527
5o3t,9tzx,1.017647661678201
5oqv,2mvx,0.21255069811098118
5oqv,8bfa,0.012804813568483503
5oqv,8owd,0.06424338430930936
5oqv,8owk,0.15643436430986157
5oqv,8qn6,0.09601722981118811
5oqv,8qn7,0.25342847274351504
5oqv,9jb2,0.1313619863326473
5oqv,9raw,0.016239668710007454
5oqv,9rax,0.10321154051550285
6a6b,10xu,0.14322276261370354
6a6b,6cu7,0.3275675079968459
6a6b,6h6b,0.5237255848596333
6a6b,6lrq,0.009575283883127578
6a6b,6osj,0.1732437828042607
6a6b,6osl,0.20623035633530212
6a6b,6peo,0.21716254339032562
6a6b,6ufr,0.16889698941163997
6a6b,6xyp,0.46219577384831256
6a6b,6xyq,0.5084137803617175
6a6b,7nca,0.21901330554449938
6a6b,7ncg,0.1631627055413684
6a6b,7ncj,0.37007907071955826
6a6b,7nck,0.3461608169883096
6a6b,7ozh,0.0508604304873697
6a6b,7uak,0.3582897192021558
6a6b,7v48,0.12625429801170682
6a6b,7v4c,0.14686755830704193
6a6b,7v4d,0.5926638378525179
6a6b,7wmm,0.9580137279521175
6a6b,7wnz,0.30078435040179186
6a6b,7wo0,0.21918382353139224
6a6b,7xjx,0.6457823674082686
6a6b,7xo0,0.40993145584008917
6a6b,7xo1,0.03058964311715493
6a6b,7xo2,0.25929653483897735
6a6b,7xo3,0.14453822776056324
6a6b,7yk2,1.0111378535383324
6a6b,7yk8,1.3388339733041699
6a6b,7ynf,0.8296357717770553
6a6b,7yng,0.912054127183645
6a6b,7ynl,0.3232152952381305
6a6b,7ynm,0.7772604910160956
6a6b,7ynn,0.7701811458434683
6a6b,7yno,0.88087758145252
6a6b,7ynp,0.7600296035496701
6a6b,7ynq,0.8818321451117338
6a6b,7ynr,1.0138324388325437
6a6b,7yns,0.6849463960770995
6a6b,7ynt,0.46199681953964367
6a6b,8ce7,0.7249841730981483
6a6b,8ceb,0.21799375644964814
6a6b,8h04,0.18935085359955928
6a6b,8hzb,0.3289690753345745
6a6b,8hzc,0.021064869610237923
6a6b,8hzs,0.57740972160314
6a6b,8oqi,0.27541440828212266
6a6b,8pix,0.17306873973257042
6a6b,8pjo,0.2741409025601593
6a6b,8pk2,0.06857552551734483
6a6b,8ri9,0.04868610393903148
6a6b,8rqm,0.012134925521975237
6a6b,8xwd,1.0591857616207758
6a6b,8y2p,0.6833243229210361
6a6b,8y2q,0.5258575941010052
6a6b,8zwi,0.751826398127627
6a6b,8zwj,0.9555077083815398
6a6b,8zwk,0.8841934087649976
6a6b,9c5r,0.11609173644854431
6a6b,9cd9,0.18665302268729422
6a6b,9ck3,0.28313686086477025
6a6b,9cx6,0.41158212985342413
6a6b,9e9x,0.7581337819425849
6a6b,9euu,0.4569706408475535
6a6b,9ewv,0.3036438423932305
6a6b,9fyp,0.3342144523231622
6a6b,9hxa,0.24398689985495947
6a6b,9ijp,0.731362425164577
6a6b,9jby,0.5447029181999311
6a6b,9jc3,0.3172646674900749
6a6b,9jc4,0.32397973590414747
6a6b,9jc5,0.3335961794910035
6a6b,9jd7,0.46130672673059225
6a6b,9jd8,0.2609029001633382
6a6b,9jdk,0.37065794928442275
6a6b,9je2,0.423583387227097
6a6b,9je4,0.22545923393161588
6a6b,9je6,0.5565866467367948
6a6b,9je8,0.4007031509298919
6a6b,9ji8,1.3939775086749049
6a6b,9k23,0.0417416004699311
6a6b,9k24,0.012903008151454887
6a6b,9ka3,0.4197266434297746
6a6b,9ka4,0.2121337945679871
6a6b,9kal,0.36855455223031286
6a6b,9kc2,1.0694864523478342
6a6b,9kcn,0.5812154253871585
6a6b,9kco,0.24129760669531303
6a6b,9kcp,0.8354935152905136
6a6b,9lon,0.020861787294784016
6a6b,9o4b,0.0065947818715828
6a6b,9obp,0.1038741177263556
6a6b,9qyl,0.49709472244391684
6a6b,9qyn,0.17258257322766032
6a6b,9rb6,0.38028886706574017
6a6b,9rzf,0.1902658760040885
6a6b,9uf6,0.8597628980151353
6a6b,9ufd,0.8861484390605696
6a6b,9uff,0.8551514081308629
6a6b,9ufl,1.0102865769991554
6a6b,9ufs,1.1068762374738568
6a6b,9ufx,0.272482565436877
6a6b,9ufy,0.35332734864399684
6a6b,9ug0,0.35661476175938944
6a6b,9ug1,0.3199738497093936
6a6b,9ujq,1.2455999097215127
6a6b,9y0s,0.20009098126672087
6cu7,6a6b,0.3275675079968459
6cu7,6h6b,0.7793498583041579
6cu7,6osj,0.17454220085313887
6cu7,6osl,0.5476380173382482
6cu7,6xyp,0.5090403254981541
6cu7,6xyq,0.37524558849226197
6cu7,7nca,0.49375315810581366
6cu7,7ncg,0.10077267091257687
6cu7,7ncj,0.28778103405295735
6cu7,7nck,0.06901294461187106
6cu7,7uak,0.5449716010903216
6cu7,7v47,0.049934229335695426
6cu7,7v48,0.07829345089747926
6cu7,7v4d,0.48535169576583626
6cu7,7wmm,0.5258039894719112
6cu7,7wo0,0.036447827694445725
6cu7,7xjx,0.3047337402402599
6cu7,7xo0,0.31929626074008033
6cu7,7xo1,0.03356991923986639
6cu7,7xo2,0.11096852150627803
6cu7,7xo3,0.026489717158053462
6cu7,7yk2,0.18546965138627652
6cu7,7yk8,0.2863345133703016
6cu7,7ynf,0.24808439123894194
6cu7,7yng,0.3155528631848993
6cu7,7ynl,0.20687118767830634
6cu7,7ynm,0.3940695044542187
6cu7,7ynn,0.3825525933260285
6cu7,7yno,0.6482939428359517
6cu7,7ynp,0.8452456709525921
6cu7,7ynq,0.5699417327969198
6cu7,7ynr,0.5097727135033308
6cu7,7yns,0.18773683882634956
6cu7,7ynt,0.5526653511955952
6cu7,8aex,0.18068061872576607
6cu7,8bqv,0.07917582372448764
6cu7,8ce7,0.5670611318727524
6cu7,8ceb,0.4332113865027566
6cu7,8h04,0.11339013640799323
6cu7,8h05,0.10836366381073308
6cu7,8hzs,0.5082920729352166
6cu7,8pix,0.056920481475818206
6cu7,8pjo,0.053562380123215944
6cu7,8qpz,0.42942704227229633
6cu7,8ri9,0.3141692277894005
6cu7,8rqm,0.09184616560709576
6cu7,8xwd,0.3915634314775887
6cu7,8y2p,0.11985676693965963
6cu7,8y2q,0.2720580700647319
6cu7,8zwi,0.33109705649778554
6cu7,8zwj,0.5721363602772886
6cu7,8zwk,0.5762032241230084
6cu7,9cd9,0.3270558427343035
6cu7,9ck3,0.43918560984796307
6cu7,9ckl,0.059307896524024836
6cu7,9cx6,0.5071916377242289
6cu7,9e9x,0.3957516398993783
6cu7,9euu,0.42131766887109406
6cu7,9ewv,0.23945401523628576
6cu7,9fyp,0.17961472047911986
6cu7,9hxa,0.06872061311324676
6cu7,9ijp,0.4700516788784358
6cu7,9jby,0.3300736609979572
6cu7,9jc3,0.3695277209485754
6cu7,9jc4,0.0313474485279337
6cu7,9jc5,0.32393124723088657
6cu7,9jd7,0.0956635945666171
6cu7,9jd8,0.13831415514034626
6cu7,9jdk,0.33408441670996236
6cu7,9je4,0.4578517629472005
6cu7,9je6,0.16140590582263878
6cu7,9je8,0.44674832350459237
6cu7,9ji8,0.3028124918140014
6cu7,9jke,0.11168525718938152
6cu7,9ka3,0.3232848923999587
6cu7,9ka4,0.2538143974503247
6cu7,9kal,0.5271288124661219
6cu7,9kc2,0.6402406978578213
6cu7,9kcn,0.31831351598955954
6cu7,9kcp,0.4252788824766779
6cu7,9o4b,0.31925310093578657
6cu7,9qyl,0.4109309970540457
6cu7,9qyn,0.10845310649607391
6cu7,9rb6,0.5182622890011197
6cu7,9rzf,0.417060587102495
6cu7,9uf6,0.8117280880216379
6cu7,9ufd,0.32916304407148933
6cu7,9uff,0.33439726172404666
6cu7,9ufl,0.38164364130885176
6cu7,9ufs,0.40673967464311617
6cu7,9ufx,0.4375397754841773
6cu7,9ufy,0.41561665747437954
6cu7,9ug0,0.4737171284022909
6cu7,9ug1,0.7086185929404106
6cu7,9ujq,0.5247930553150102
6cu7,9y0s,0.16163543670133113
6cu8,8qpz,0.17163142805287285
6cu8,9rbb,0.09939942079877766
6dso,6zch,2.0939573523676067
6dso,7ovt,2.182102239982093
6dso,7zky,0.055647850211553364
6dso,9r4z,2.347180502327623
6gk3,8a7q,0.6454349403172471
6gk3,8a7t,0.45984800636405626
6gx5,10ij,0.07462398025491783
6gx5,5o3o,0.07854527964514571
6gx5,6nwp,0.187583116232042
6gx5,6tjo,0.3504758094263319
6gx5,6tjx,0.42389979367916186
6gx5,6vh7,0.243181077708675
6gx5,6vha,0.2778830477776971
6gx5,7nrv,0.1933300800051671
6gx5,7p65,0.290753039759789
6gx5,7p66,0.33202121940799334
6gx5,7p68,0.36252013908914743
6gx5,7p6a,0.779763617005622
6gx5,7p6b,0.7433895554078799
6gx5,7p6c,0.7829572958850894
6gx5,7qjv,0.18598560004835873
6gx5,7qjx,0.188147347829699
6gx5,7qjz,0.05826112729445833
6gx5,7qk1,0.09338827260823705
6gx5,7qki,0.02064612377534556
6gx5,7qkj,0.0929846140396243
6gx5,7qku,0.06993541575309456
6gx5,7upf,0.010766273543810545
6gx5,8caq,0.1942815557009378
6gx5,8ore,0.20993963724837475
6gx5,8orf,0.5380444121432002
6gx5,8ot6,0.194245811468044
6gx5,8otg,0.1478825494474793
6gx5,8p34,2.964269834032455
6gx5,8q27,0.5798691935817218
6gx5,8q2j,0.12168103070161791
6gx5,8q7f,0.38194755634422795
6gx5,8q7m,0.4522773640810236
6gx5,8q7p,0.4642937529164953
6gx5,8q7t,0.6585230767544225
6gx5,8q88,0.15182390765384426
6gx5,8q8c,0.501331726559979
6gx5,8q8d,0.14225079088089831
6gx5,8q8e,0.0380901667128571
6gx5,8q8f,0.14160541422262723
6gx5,8q8r,0.3456815097238315
6gx5,8q8w,0.3280177056247469
6gx5,8q8x,0.6036482510918124
6gx5,8q8y,0.2608846553749361
6gx5,8q99,0.015382174338452325
6gx5,8q9a,0.08016544569382192
6gx5,8q9d,0.004170474539606767
6gx5,8q9l,0.05452486876525715
6gx5,8q9m,0.17822031059374882
6gx5,8qcp,0.19657901771281944
6gx5,8zwm,0.15690626293502913
6gx5,9czi,0.017652207809184313
6gx5,9erm,0.12298601632086088
6gx5,9gg0,0.8536220936142602
6gx5,9gg1,0.18914017819453113
6gx5,9h5j,0.013463779695254908
6gx5,9hbb,0.0352171970486654
6gx5,9o6w,0.1848467505506033
6gx5,9o6x,0.21017400367452996
6gx5,9o6z,0.06584805872862858
6gx5,9o76,0.19287356715044596
6gx5,9o7b,0.18285542595818235
6gx5,9o7c,0.1782090762169415
6gx5,9pgo,0.20745971639622046
6gx5,9shs,0.3720223420820215
6h6b,6a6b,0.5237255848596333
6h6b,6cu7,0.7793498583041579
6h6b,6osj,0.33474384665755785
6h6b,6osl,0.26260017105842276
6h6b,6osm,0.1433444857540363
6h6b,6xyp,0.17253000181340822
6h6b,7uak,0.2532852846254152
6h6b,7v49,0.15515725742418274
6h6b,7v4d,0.27872938838262346
6h6b,7wmm,0.7587595150736621
6h6b,7xjx,0.27430142804762847
6h6b,7yk2,0.4216669299959211
6h6b,7yk8,0.32501400931773416
6h6b,7ynf,0.35784906666664246
6h6b,7yng,0.45525594683696735
6h6b,7ynl,0.09431854005911725
6h6b,7ynm,0.3815146896693967
6h6b,7ynn,0.36260562581641265
6h6b,7yno,0.6309642709782259
6h6b,7ynp,0.6001249519166523
6h6b,7ynq,0.6464488903312947
6h6b,7ynr,0.5709951597633547
6h6b,7yns,0.5208461774889279
6h6b,7ynt,0.5194622795963533
6h6b,8ce7,0.47297497328636184
6h6b,8ceb,0.2691488087912557
6h6b,8h05,0.5840540273960597
6h6b,8hzb,0.25029201146303276
6h6b,8hzs,0.2881797293386739
6h6b,8oqi,0.24736341181440952
6h6b,8pjo,0.014074140471382262
6h6b,8qpz,0.47030122980468186
6h6b,8ri9,0.23575625379587667
6h6b,8rqm,0.12588330206863013
6h6b,8xwd,0.8172614747265108
6h6b,8y2p,0.7099269881249433
6h6b,8y2q,0.6818591867405567
6h6b,8zwi,0.5249029607087753
6h6b,8zwj,0.48023429383603133
6h6b,8zwk,0.5596795193250428
6h6b,9ck3,0.20856190674083205
6h6b,9cx6,0.021992921550910472
6h6b,9e9x,0.6480097447443643
6h6b,9euu,0.5789257845518068
6h6b,9ijp,0.3802003234315422
6h6b,9jc4,0.19807769264361758
6h6b,9jc5,0.18269853129661978
6h6b,9jd7,0.08278641526093536
6h6b,9jdk,0.18577998587915506
6h6b,9je4,0.27080154324275135
6h6b,9je8,0.2034036456112164
6h6b,9ji8,0.525479515271831
6h6b,9ka4,0.22603642244173563
6h6b,9kal,0.31904354993532513
6h6b,9kc2,0.6265785111022504
6h6b,9kcn,0.4386715524956406
6h6b,9kcp,0.6458559609728245
6h6b,9o4b,0.42597271355061855
6h6b,9obp,0.017140130491693273
6h6b,9qyl,0.3445738674345382
6h6b,9qyn,0.4494242979244437
6h6b,9rb6,0.49188830825904944
6h6b,9rbb,0.3127574043515869
6h6b,9rzf,0.3779719669533947
6h6b,9uf6,0.6002277851388396
6h6b,9ufd,0.42451937032512077
6h6b,9uff,0.47662942254673907
6h6b,9ufl,0.6501434850486115
6h6b,9ufs,0.6535539165332993
6h6b,9ufx,0.8507528249385322
6h6b,9ufy,0.5506107004239085
6h6b,9ug0,0.35044913535213357
6h6b,9ug1,0.7029978015967753
6h6b,9ujq,0.4892133966550173
6h6b,9y0s,0.8678045012012519
6hre,10kr,0.6760329013370182
6hre,5o3l,0.7857174201760762
6hre,5o3o,1.1322211258453847
6hre,5o3t,0.7544171615482438
6hre,6hrf,0.9992706299689473
6hre,6nwp,1.2709341544523176
6hre,6nwq,0.34762862823521945
6hre,6vhl,0.9047260045988741
6hre,6vi3,1.3591661888585285
6hre,7mkf,1.0621814653868848
6hre,7mkg,0.7975089047036602
6hre,7mkh,1.0331369692141188
6hre,7nrq,1.4895977259931492
6hre,7nrs,1.1827353559295068
6hre,7nrt,1.1856248467936328
6hre,7nrv,1.3722877800680293
6hre,7nrx,1.4639946960789585
6hre,7qjv,1.3133341442627477
6hre,7qjw,0.9030858476493989
6hre,7qjx,0.6464925075592174
6hre,7qjy,0.5490497256431451
6hre,7qjz,0.5243492297279744
6hre,7qk1,1.0768163644808413
6hre,7qk2,0.4530154086575501
6hre,7qk5,0.9060363017271398
6hre,7qki,1.091888084451713
6hre,7qkj,1.075271373071072
6hre,7qkk,1.1344646808785879
6hre,7qkl,0.7651595014290715
6hre,7qku,1.1274400041008772
6hre,7qkv,0.5630801912140908
6hre,7qkx,0.8362833601164757
6hre,7ql0,0.5783037154536437
6hre,7ql1,0.9256128047798686
6hre,7ql3,0.2923636173425931
6hre,7ql4,1.4591397571979137
6hre,7r4t,0.6429660610721629
6hre,7r5h,1.0909334007892093
6hre,7upe,1.567874916650408
6hre,7upf,1.5294768220874468
6hre,7upg,0.8271123170649683
6hre,7ymn,0.3479017504455471
6hre,8azu,0.8447017848484109
6hre,8bgs,0.8729816523341766
6hre,8bgv,1.3932371613550412
6hre,8byn,0.8867429611967885
6hre,8caq,1.4056445740401498
6hre,8cax,0.6526429539960779
6hre,8fug,0.816575029162712
6hre,8ore,1.176982686308858
6hre,8ot6,1.2867084725900124
6hre,8ot9,1.3094917176927168
6hre,8otc,0.6882701023812909
6hre,8otg,1.173402754312255
6hre,8oth,0.9068899596896083
6hre,8oti,1.2432858623450609
6hre,8otj,1.682717691620217
6hre,8q27,1.0936220558780494
6hre,8q2j,1.5530359013753237
6hre,8q2k,0.8091409039396247
6hre,8q2l,0.5402473201260166
6hre,8q7f,1.0112642210592502
6hre,8q7l,0.7093955390360079
6hre,8q7m,1.0535249333978065
6hre,8q7p,1.1317955302271723
6hre,8q7t,0.941460995111884
6hre,8q88,1.103685763319842
6hre,8q8c,0.876107269859364
6hre,8q8d,1.270121170420231
6hre,8q8e,0.9267344524550925
6hre,8q8f,1.155787307643559
6hre,8q8l,0.9720137612520358
6hre,8q8m,1.2151329834769362
6hre,8q8r,1.4951854172755943
6hre,8q8s,1.4132154043202758
6hre,8q8u,0.3195945697398511
6hre,8q8v,0.7339855860610767
6hre,8q8w,1.1083984673636569
6hre,8q8x,1.0596351105659445
6hre,8q8y,0.9207653464243359
6hre,8q8z,1.0198818482513263
6hre,8q97,0.3543935383065242
6hre,8q98,0.8327806744113191
6hre,8q99,0.5596230203635404
6hre,8q9a,1.4371674464265483
6hre,8q9b,0.9201260833506024
6hre,8q9c,1.1878014206535477
6hre,8q9d,0.7381619226121124
6hre,8q9e,0.4902168402224194
6hre,8q9f,0.6777198072422891
6hre,8q9g,0.7916180397762813
6hre,8q9h,1.0472394206770008
6hre,8q9i,1.0909170979686114
6hre,8q9j,1.139932512679874
6hre,8q9k,0.3918887757291801
6hre,8q9l,1.1474079984882102
6hre,8q9m,1.2211767668718307
6hre,8q9o,1.147913953961055
6hre,8qcp,1.0125357751599204
6hre,8qcr,0.47674452346023954
6hre,8qjj,0.9703947733187663
6hre,8seh,1.2285499123245833
6hre,8sei,0.9064731656704715
6hre,8uq7,1.4245072163707895
6hre,8zwl,0.8362186851566914
6hre,8zwm,1.0497401234263108
6hre,8zx6,1.1168399768890036
6hre,9b4l,1.3408657805073543
6hre,9b4m,1.540112834043302
6hre,9b4n,1.2773304760619077
6hre,9b4o,1.2595179074176257
6hre,9bbl,1.362189573462297
6hre,9bbm,0.8374845650769117
6hre,9bxi,1.52539555588571
6hre,9bxo,1.2108468367033745
6hre,9bxq,1.286421678124316
6hre,9bxr,1.0571566332331073
6hre,9cgx,0.9790965956791823
6hre,9cgz,0.7897323974402342
6hre,9czi,0.7922913471082564
6hre,9czl,1.075689216626633
6hre,9eo7,1.6739175277624239
6hre,9eo9,1.4145942611528868
6hre,9eoe,1.49912599833524
6hre,9eog,1.663846091242818
6hre,9eoh,1.100807742630752
6hre,9erm,1.1257980960261447
6hre,9ern,1.0526213252895522
6hre,9ero,1.2257723568217227
6hre,9fh6,0.9901279902294975
6hre,9h5g,0.6800566266504301
6hre,9h5j,0.99043982346332
6hre,9hbb,1.5072980980555353
6hre,9o6v,1.0087438968004234
6hre,9o6w,1.1631717658011955
6hre,9o6x,1.105384139617552
6hre,9o6y,1.0438470434771734
6hre,9o6z,1.1581213073398666
6hre,9o76,1.4137095152375838
6hre,9o79,1.0142569846050724
6hre,9o7b,1.4029280213950166
6hre,9o7c,1.471413126943482
6hre,9pgo,0.9664534966400463
6hre,9r2f,1.2726204188277397
6hre,9shs,1.785441585723195
6hre,9tzx,0.4525354876884465
6hrf,10kr,0.27545478366317966
6hrf,5o3l,0.4231377471908309
6hrf,5o3o,0.31534206681054017
6hrf,5o3t,1.0474334446197562
6hrf,6hre,0.9992706299689473
6hrf,6nwp,1.0272039611393324
6hrf,6vhl,0.3096145579496647
6hrf,6vi3,1.1446022156914515
6hrf,7mkf,0.9065245200665542
6hrf,7mkg,0.876843755688463
6hrf,7mkh,0.49953625030929166
6hrf,7nrq,1.5952903777312417
6hrf,7nrs,1.8052375591803844
6hrf,7nrt,1.8933902083243346
6hrf,7nrv,1.678069054201692
6hrf,7nrx,1.6698163455101054
6hrf,7qjv,1.3493297953582224
6hrf,7qjw,0.6297012202100778
6hrf,7qjx,0.675614991451915
6hrf,7qjy,0.9749438069907926
6hrf,7qjz,0.8506225960811497
6hrf,7qk1,0.7942306796430294
6hrf,7qk2,0.38895255499374964
6hrf,7qk5,0.885062609582746
6hrf,7qki,0.9862524848599475
6hrf,7qkj,0.8245090432602883
6hrf,7qkk,0.9846375042452966
6hrf,7qkl,0.7558405381264276
6hrf,7qku,1.2289943297432333
6hrf,7qkv,0.7432649815954575
6hrf,7qkx,0.8792645832533971
6hrf,7ql0,0.7319279169085426
6hrf,7ql1,0.9020520956159152
6hrf,7ql3,0.3588288663169551
6hrf,7ql4,1.1319992514071213
6hrf,7r4t,0.921167598948785
6hrf,7r5h,0.5990527478579104
6hrf,7upe,0.2080485206485454
6hrf,7upf,0.18241471094506564
6hrf,7upg,0.48563952564395746
6hrf,7ymn,0.20960623757206834
6hrf,8azu,0.050523647273634356
6hrf,8bgs,0.6501578218940197
6hrf,8bgv,1.0463350372185303
6hrf,8byn,0.9503236561086579
6hrf,8caq,1.0907296017017438
6hrf,8cax,0.2795290130265211
6hrf,8fug,0.5916608179379939
6hrf,8ore,1.5095602649760351
6hrf,8ot6,1.1148808600700266
6hrf,8ot9,0.8085097444276583
